"Kunde","customname","customform","name","fieldobjectid","fieldparentid","fieldparenttype","elementtype","fieldtype","blocktype","specialtype","fieldrelation","fieldlabel","language"
medassist,form1401,1401,Korrigerende handling,1403,"",customform,block,"",layout_fieldset,"","",Beskrivelse af udførelse,DA
medassist,form1401,1401,Korrigerende handling,1404,"",customform,block,"",layout_fieldset,"","",Udførelse,DA
medassist,form1401,1401,Korrigerende handling,1405,"",customform,block,"",layout_fieldset,"","",Verifikation,DA
medassist,form1401,1401,Korrigerende handling,1407,"1402",customformelement,special,"","",created,"",Oprettet,DA
medassist,form1401,1401,Korrigerende handling,1408,"1402",customformelement,special,"","",createdby,"",Oprettet af,DA
medassist,form1401,1401,Korrigerende handling,1409,"1402",customformelement,special,"","",responsible,"",Ansvarlig,DA
medassist,form1401,1401,Korrigerende handling,1410,"1402",customformelement,field,autonum,"","","",Nummer,DA
medassist,form1401,1401,Korrigerende handling,1411,"3323",customformelement,field,relation,"","",form1089,Evt. relateret afvigelse,DA
medassist,form1401,1401,Korrigerende handling,1412,"1403",customformelement,field,text,"","","",Følgende udføres,DA
medassist,form1401,1401,Korrigerende handling,1413,"1403",customformelement,field,date,"","","",Deadline,DA
medassist,form1401,1401,Korrigerende handling,1414,"1403",customformelement,field,userrelation,"","","",Vælg ansvarlig,DA
medassist,form1401,1401,Korrigerende handling,1415,"1404",customformelement,field,text,"","","",Hvad er udført,DA
medassist,form1401,1401,Korrigerende handling,1416,"1404",customformelement,field,date,"","","",Udført dato,DA
medassist,form1401,1401,Korrigerende handling,1417,"1405",customformelement,field,date,"","","",Verificeret dato,DA
medassist,form1401,1401,Korrigerende handling,1418,"1405",customformelement,field,text,"","","",Kommentar,DA
medassist,form876,876,Kundereklamation,1496,"931",customformelement,special,"","",responsible,"",Ansvarlig,DA
medassist,form876,876,Kundereklamation,1498,"",customform,special,"","",layout_text,"",Korrigerende/Forebyggende handlinger med ansvarlig og deadline oprettes separat i fanebladet her øverst på blanketten,DA
medassist,form1401,1401,Korrigerende handling,1539,"3323",customformelement,field,relation,"","",form876,Evt. relateret reklamation,DA
medassist,form1554,1554,Reklamationer - Fejlkode,1555,"",customform,field,string,"","","",Tekst,DA
medassist,form1558,1558,Reklamation - Valgt løsning,1559,"",customform,field,string,"","","",Tekst,DA
medassist,form1560,1560,Reklamation - Årsag,1561,"",customform,field,string,"","","",Tekst,DA
medassist,form1562,1562,Reklamation - Opstået hos,1563,"",customform,field,string,"","","",Tekst,DA
medassist,form1089,1089,Afvigelse,1685,"1095",customformelement,field,relation,"","",form1376,Relateret til Audit nr.,DA
medassist,form1220,1220,Forbedringsforslag,1697,"1222",customformelement,special,"","",responsible,"",Ansvarlig,DA
medassist,form2455,2455,Afdelinger,2456,"",customform,field,string,"","","",Afdeling,DA
medassist,form1098,1098,Afvigelse - Afvigelsestyper,2461,"",customform,field,relation,"","",form2455,Afdeling,DA
medassist,form1089,1089,Afvigelse,2476,"1095",customformelement,field,relation,"","",form2455,Afdeling,DA
medassist,form2488,2488,Kunde,2489,"",customform,field,string,"","","",Kundenummer,DA
medassist,form2488,2488,Kunde,2491,"",customform,field,string,"","","",Kundenavn,DA
medassist,form2488,2488,Kunde,2492,"",customform,field,string,"","","",Adresse 1,DA
medassist,form2488,2488,Kunde,2493,"",customform,field,string,"","","",Adresse 2,DA
medassist,form2488,2488,Kunde,2494,"",customform,field,string,"","","",Telefonnummer,DA
medassist,form2488,2488,Kunde,2495,"",customform,field,string,"","","",Postnummer,DA
medassist,form2488,2488,Kunde,2496,"",customform,field,string,"","","",By,DA
medassist,form876,876,Kundereklamation,2514,"878",customformelement,field,string,"","","",Navn,DA
medassist,form1376,1376,Audit,2558,"1377",customformelement,special,"","",responsible,"",Ansvarlig,DA
medassist,form1376,1376,Audit,2559,"1378",customformelement,field,combo,"","","",Type,DA
medassist,form1376,1376,Audit,2561,"1378",customformelement,field,string,"","","",Tidspunkt (00:00),DA
medassist,form1376,1376,Audit,2564,"1378",customformelement,special,"","",standards,"",Relaterede standarder,DA
medassist,form1376,1376,Audit,2566,"1379",customformelement,field,radiobutton,"","","",Komplet auditrapport er vedhæftet?,DA
medassist,form1401,1401,Korrigerende handling,3323,"",customform,block,"",layout_fieldset,"","",Relaterede afvigelser & reklamationer,DA
medassist,form1089,1089,Afvigelse,3338,"1095",customformelement,field,combo,"","","",Risikovurdering,DA
medassist,form1098,1098,Afvigelse - Afvigelsestyper,4055,"",customform,field,string,"","","",Afvigelsestype,DA
medassist,form1089,1089,Afvigelse,5847,"1106",customformelement,field,text,"","","",Årsagsanalyse,DA
medassist,form1089,1089,Afvigelse,5852,"1106",customformelement,field,string,"","","",Korrektion,DA
medassist,form1220,1220,Forbedringsforslag,6019,"",customform,special,"","",layout_buttonupload,"",Vedhæft fil(er),DA
mvgroup,form5974,5974,Besigtigelses notat,5975,"",customform,block,"",layout_fieldset,"","",INFO,DA
mvgroup,form5974,5974,Besigtigelses notat,5983,"",customform,field,string,"","","",Adresse,DA
mvgroup,form5974,5974,Besigtigelses notat,5976,"5978",customformelement,field,string,"","","",Rekvirent,DA
mvgroup,form5974,5974,Besigtigelses notat,5977,"5978",customformelement,special,"","",created,"",Rapportdato,DA
mvgroup,form5974,5974,Besigtigelses notat,5978,"",customform,block,"",layout_fieldset,"","",Oplysninger om opgave,DA
mvgroup,form5974,5974,Besigtigelses notat,5984,"",customform,field,string,"","","",Postnummer,DA
mvgroup,form5974,5974,Besigtigelses notat,5985,"",customform,field,string,"","","",By,DA
mvgroup,form5974,5974,Besigtigelses notat,5986,"5978",customformelement,field,string,"","","",Udførende murer,DA
mvgroup,form5974,5974,Besigtigelses notat,5987,"5995",customformelement,field,relation,"","",form5999,Stentype,DA
mvgroup,form5974,5974,Besigtigelses notat,5988,"5995",customformelement,field,date,"","","",Byggeperiode,DA
mvgroup,form5974,5974,Besigtigelses notat,5990,"5995",customformelement,field,relation,"","",form6004,Mørteltype,DA
mvgroup,form5974,5974,Besigtigelses notat,5991,"5995",customformelement,field,relation,"","",form6407,Mørtelproducent,DA
mvgroup,form5974,5974,Besigtigelses notat,5993,"5995",customformelement,field,relation,"","",form6178,Hustype,DA
mvgroup,form5974,5974,Besigtigelses notat,5994,"5978",customformelement,field,relation_multiple,"","",form6013,Problemstilling,DA
mvgroup,form5974,5974,Besigtigelses notat,5995,"",customform,block,"",layout_fieldset,"","",Oplysninger om byggeri,DA
mvgroup,form5974,5974,Besigtigelses notat,5996,"5978",customformelement,field,text,"","","",Beskrivelse af opgaven,DA
mvgroup,form5974,5974,Besigtigelses notat,5998,"",customform,field,imagethumbattach,"","","",Billede af hus,DA
mvgroup,form5999,5999,Stentype,6000,"",customform,field,string,"","","",Stentype,DA
mvgroup,form6004,6004,Mørteltype,6005,"",customform,field,string,"","","",Mørteltype,DA
mvgroup,form6004,6004,Mørteltype,6007,"",customform,field,relation,"","",form6407,Mørtelproducent,DA
mvgroup,form6013,6013,Besigtigelsesnotat - Problemstillinger,6014,"",customform,field,string,"","","",Problemstilling,DA
mvgroup,form5974,5974,Besigtigelses notat,6039,"",customform,special,"","",layout_buttonupload,"",Vedhæft fil(er),DA
mvgroup,form5974,5974,Besigtigelses notat,6103,"5978",customformelement,field,relation,"","",form6107,Udførende person,DA
mvgroup,form6107,6107,Besigtigelsesnotat - Ansvarlig for godkendelse,6108,"",customform,field,userrelation,"","","",Udførende bruger,DA
mvgroup,form6107,6107,Besigtigelsesnotat - Ansvarlig for godkendelse,6110,"",customform,field,userrelation,"","","",Ansvarlig for godkendelse,DA
mvgroup,form5974,5974,Besigtigelses notat,6113,"5978",customformelement,field,userrelation,"","","",Godkendes af,DA
mvgroup,form5974,5974,Besigtigelses notat,6152,"",customform,block,"",layout_fieldset,"","",Godkendelse,DA
mvgroup,form5974,5974,Besigtigelses notat,6162,"6152",customformelement,field,text,"","","",Kommentar,DA
mvgroup,form5974,5974,Besigtigelses notat,6169,"5995",customformelement,field,relation,"","",form6174,Konstruktionstype,DA
mvgroup,form6174,6174,Konstruktionstype,6175,"",customform,field,string,"","","",Konstruktionstype,DA
mvgroup,form6178,6178,Hustype,6179,"",customform,field,string,"","","",Hustype,DA
mvgroup,form5974,5974,Besigtigelses notat,6187,"5975",customformelement,special,"","",state,"",Stadie,DA
mvgroup,form5974,5974,Besigtigelses notat,6218,"5975",customformelement,special,"","",createdby,"",Oprettet af,DA
mvgroup,form5974,5974,Besigtigelses notat,6234,"5975",customformelement,special,"","",responsible,"",Ansvarlig,DA
mvgroup,form5974,5974,Besigtigelses notat,6319,"5978",customformelement,field,relation,"","",form6324,Typehuskunde,DA
mvgroup,form6324,6324,Typehuskunde,6325,"",customform,field,string,"","","",Typehuskunde,DA
mvgroup,form5974,5974,Besigtigelses notat,6345,"",customform,field,text,"","","",Billede beskrivelse:,DA
mvgroup,form5974,5974,Besigtigelses notat,6355,"",customform,block,"",layout_fieldset,"","",Yderligere billeder,DA
mvgroup,form5974,5974,Besigtigelses notat,6360,"6355",customformelement,field,inline,"","",form6365,Indlejret tabel,DA
mvgroup,form6365,6365,Yderligere billeder - indlejret tabel,6368,"",customform,field,imagethumbattach,"","","",Billede,DA
mvgroup,form6365,6365,Yderligere billeder - indlejret tabel,6369,"",customform,field,text,"","","",Beskrivelse,DA
mvgroup,form5974,5974,Besigtigelses notat,6389,"5975",customformelement,field,autonum,"","","",Nummer,DA
mvgroup,form5974,5974,Besigtigelses notat,6398,"5995",customformelement,field,relation,"","",form6403,Teglproducent,DA
mvgroup,form6403,6403,Teglproducent,6404,"",customform,field,string,"","","",Teglproducent,DA
mvgroup,form6407,6407,Mørtelproducent,6408,"",customform,field,string,"","","",Mørtelproducent,DA
mvgroup,form5974,5974,Besigtigelses notat,6520,"",customform,special,"","",layout_linebreak,"",Blank linje,DA
mvgroup,form5974,5974,Besigtigelses notat,6527,"",customform,special,"","",layout_linebreak,"",Blank linje,DA
mvgroup,form5974,5974,Besigtigelses notat,7329,"5978",customformelement,field,email,"","","",Rekvirentens e-mail adresse,DA
mvgroup,form5974,5974,Besigtigelses notat,9057,"6152",customformelement,field,userrelation_multiple,"","","",Rapport senders også til,DA
prince2,form775,775,Projektområde,776,"",customform,field,string,"","","",Tekst,DA
prince2,form1094,1094,Interessenter,1095,"",customform,field,listselect,"","",form770,Projekt nr,DA
prince2,form1094,1094,Interessenter,1096,"4426",customformelement,field,string,"","","",Interessent,DA
prince2,form1094,1094,Interessenter,1098,"4426",customformelement,field,radiobutton,"","","",Interessentens vigtighed,DA
prince2,form1094,1094,Interessenter,1099,"4426",customformelement,field,text,"","","",Fordele for interessenten,DA
prince2,form1211,1211,Produkterne,1212,"",customform,field,listselect,"","",form770,Projekt nr,DA
prince2,form1211,1211,Produkterne,1213,"",customform,field,string,"","","",Titel,DA
prince2,form1211,1211,Produkterne,1215,"4749",customformelement,field,listselect,"","",employee,Ansvarlig,DA
prince2,form1211,1211,Produkterne,1216,"",customform,field,date,"","","",Planlagt deadline,DA
prince2,form1211,1211,Produkterne,1217,"4749",customformelement,field,combo,"","","",Fremdrift for arbejdspakke,DA
prince2,form1211,1211,Produkterne,1283,"",customform,field,text,"","","",Arbejdspakke beskrivelse,DA
prince2,form1219,1219,Mødereferater ,1220,"",customform,field,relation,"","",form770,Projekt nummer,DA
prince2,form1219,1219,Mødereferater ,1221,"",customform,field,relation,"","",form1448,Mødetype,DA
prince2,form1219,1219,Mødereferater ,1222,"",customform,field,string,"","","",Mødeemne,DA
prince2,form1219,1219,Mødereferater ,1223,"",customform,field,date,"","","",Dato,DA
prince2,form1219,1219,Mødereferater ,1224,"",customform,field,userrelation_multiple,"","","",Deltagere,DA
prince2,form1219,1219,Mødereferater ,1225,"",customform,field,string,"","","",Referent,DA
prince2,form1226,1226,Tekststreng,1227,"",customform,field,string,"","","",Tekst,DA
prince2,form1219,1219,Mødereferater ,1228,"",customform,field,text,"","","",Dagsorden / Drøftede emner,DA
prince2,form1219,1219,Mødereferater ,1229,"",customform,field,html,"","","",Referat,DA
prince2,form1219,1219,Mødereferater ,1243,"",customform,special,"","",layout_text,"",.,DA
prince2,form1094,1094,Interessenter,1251,"4426",customformelement,field,text,"","","",Ulemper for interessenten,DA
prince2,form1257,1257,Tekststreng 1,1258,"",customform,field,string,"","","",teksttekst,DA
prince2,form1211,1211,Produkterne,1282,"",customform,field,string,"","","",Hovedprodukt ,DA
prince2,form1211,1211,Produkterne,1291,"",customform,field,string,"","","",Planlagt timeforbrug,DA
prince2,form1211,1211,Produkterne,1293,"",customform,field,string,"","","",Planlagte økonomiske ressourcer,DA
prince2,form1211,1211,Produkterne,1294,"",customform,field,combo_multiple,"","","",Dokumentation,DA
prince2,form1303,1303,Timeforbrug,1304,"",customform,field,relation,"","",form770,Projekt nr,DA
prince2,form1303,1303,Timeforbrug,1305,"",customform,field,string,"","","",Timeforbrug,DA
prince2,form1303,1303,Timeforbrug,1309,"",customform,field,string,"","","",Hovedprodukt nr.,DA
prince2,form1303,1303,Timeforbrug,1311,"",customform,field,string,"","","",Arbejdspakke nr.,DA
prince2,form1303,1303,Timeforbrug,1315,"",customform,field,string,"","","",Bemærkning,DA
prince2,form1303,1303,Timeforbrug,1318,"",customform,special,"","",createdby,"",Oprettet af,DA
prince2,form1211,1211,Produkterne,1406,"4749",customformelement,field,checkbox,"","","",Arbejdspakke godkendt,DA
prince2,form1094,1094,Interessenter,1412,"4426",customformelement,field,string,"","","",Interessentens rolle,DA
prince2,form1094,1094,Interessenter,1413,"4426",customformelement,field,text,"","","",Tildeling af rolle i projektet,DA
prince2,form1448,1448,Mødetype,1449,"",customform,field,string,"","","",Tekst,DA
prince2,form2390,2390,Risikolog,2391,"2469",customformelement,field,string,"","","",Risiko ID,DA
prince2,form2392,2392,Risikoreaktion,2393,"",customform,field,string,"","","",Tekst,DA
prince2,form2397,2397,Nærhed,2398,"",customform,field,string,"","","",Tekst,DA
prince2,form2402,2402,Risikokategori,2403,"",customform,field,string,"","","",Tekst,DA
prince2,form2408,2408,Status,2409,"",customform,field,string,"","","",Tekst,DA
prince2,form2414,2414,Brugergrupper,2415,"",customform,field,string,"","","",Tekst,DA
prince2,form2390,2390,Risikolog,2419,"2469",customformelement,special,"","",createdby,"",Forfatter,DA
prince2,form2390,2390,Risikolog,2420,"2469",customformelement,special,"","",created,"",Dato,DA
prince2,form2390,2390,Risikolog,2421,"2469",customformelement,field,string,"","","",Beskrivelse af risiko,DA
